시도,시군구,자격별,성별,연령구분,신청자, 계 , 1등급 , 2등급 , 3등급 , 4등급 , 5등급 , 등급외 
경기도,파주시,기초,남자,85세이상,24,14,0,1,3,8,2,9
경기도,파주시,기초,여자,65세미만,49,21,3,4,4,8,2,14
경기도,파주시,기초,여자,65-69세,68,30,1,2,8,16,3,18
경기도,파주시,기초,여자,70-74세,130,50,3,4,21,18,4,42
경기도,파주시,기초,여자,75-79세,207,107,4,10,37,51,5,58
경기도,파주시,기초,여자,80-84세,225,136,8,14,40,57,17,52
경기도,파주시,기초,여자,85세이상,224,171,7,23,67,60,14,25
경기도,파주시,의료,남자,65세미만,0,0,0,0,0,0,0,0
경기도,파주시,의료,남자,65-69세,3,0,0,0,0,0,0,2
경기도,파주시,의료,남자,70-74세,2,1,0,0,0,1,0,1
경기도,파주시,의료,남자,75-79세,1,1,0,0,0,1,0,0
경기도,파주시,의료,남자,80-84세,4,2,0,1,1,0,0,1
경기도,파주시,의료,남자,85세이상,5,3,0,0,1,0,2,1
경기도,파주시,의료,여자,65세미만,3,2,0,1,1,0,0,1
경기도,파주시,의료,여자,65-69세,2,0,0,0,0,0,0,0
경기도,파주시,의료,여자,70-74세,1,0,0,0,0,0,0,1
경기도,파주시,의료,여자,75-79세,9,5,0,1,2,1,1,1
경기도,파주시,의료,여자,80-84세,15,9,0,0,3,3,3,2
경기도,파주시,의료,여자,85세이상,12,6,0,1,2,2,1,2
경기도,파주시,감경,남자,65세미만,20,18,5,3,6,4,0,0
경기도,파주시,감경,남자,65-69세,25,25,2,5,11,7,0,0
경기도,파주시,감경,남자,70-74세,25,23,1,3,10,7,2,1
경기도,파주시,감경,남자,75-79세,31,27,2,3,11,10,1,2
경기도,파주시,감경,남자,80-84세,29,25,0,2,12,10,1,1
경기도,파주시,감경,남자,85세이상,32,29,3,3,9,10,4,2
경기도,파주시,감경,여자,65세미만,14,13,0,3,6,3,1,0
경기도,파주시,감경,여자,65-69세,23,18,2,1,5,9,1,1
경기도,파주시,감경,여자,70-74세,48,40,2,4,18,13,3,5
경기도,파주시,감경,여자,75-79세,116,105,5,12,35,41,12,3
경기도,파주시,감경,여자,80-84세,155,136,8,17,47,53,11,5
경기도,파주시,감경,여자,85세이상,224,212,14,28,74,86,10,3
경기도,이천시,일반,남자,65세미만,53,32,5,6,13,7,1,8
경기도,이천시,일반,남자,65-69세,75,40,6,5,15,13,1,15
경기도,이천시,일반,남자,70-74세,114,54,3,7,22,21,1,22
경기도,이천시,일반,남자,75-79세,168,100,8,15,47,26,4,33
경기도,이천시,일반,남자,80-84세,160,96,4,7,36,38,11,28
경기도,이천시,일반,남자,85세이상,137,88,5,11,32,32,8,26
경기도,이천시,일반,여자,65세미만,51,32,6,6,9,9,2,5
경기도,이천시,일반,여자,65-69세,120,55,3,6,21,22,3,30
경기도,이천시,일반,여자,70-74세,231,89,6,12,30,34,7,68
경기도,이천시,일반,여자,75-79세,446,242,16,28,100,89,9,94
경기도,이천시,일반,여자,80-84세,536,350,16,41,153,121,19,92
경기도,이천시,일반,여자,85세이상,498,370,26,54,159,118,13,48
경기도,이천시,기초,남자,65세미만,28,12,0,3,5,4,0,10
경기도,이천시,기초,남자,65-69세,33,18,1,4,8,5,0,8
경기도,이천시,기초,남자,70-74세,33,9,0,1,4,4,0,11
경기도,이천시,기초,남자,75-79세,24,13,0,1,7,5,0,5
경기도,이천시,기초,남자,80-84세,28,16,1,2,5,8,0,6
경기도,이천시,기초,남자,85세이상,16,12,0,3,4,5,0,2
경기도,이천시,기초,여자,65세미만,18,7,0,2,3,1,1,5
경기도,이천시,기초,여자,65-69세,31,15,1,3,5,5,1,10
경기도,이천시,기초,여자,70-74세,62,23,1,1,6,13,2,28
경기도,이천시,기초,여자,75-79세,108,54,1,10,17,23,3,33
경기도,이천시,기초,여자,80-84세,95,57,5,5,23,24,0,24
경기도,이천시,기초,여자,85세이상,124,94,10,16,40,27,1,18
경기도,이천시,의료,남자,65세미만,0,0,0,0,0,0,0,0
경기도,이천시,의료,남자,65-69세,0,0,0,0,0,0,0,0
경기도,이천시,의료,남자,70-74세,1,0,0,0,0,0,0,0
경기도,이천시,의료,남자,75-79세,2,2,0,1,1,0,0,0
경기도,이천시,의료,남자,80-84세,2,2,0,0,1,1,0,0
경기도,이천시,의료,남자,85세이상,7,4,1,0,2,1,0,0
경기도,이천시,의료,여자,65세미만,1,1,0,0,1,0,0,0
경기도,이천시,의료,여자,65-69세,1,1,0,0,0,1,0,0
경기도,이천시,의료,여자,70-74세,0,0,0,0,0,0,0,0
경기도,이천시,의료,여자,75-79세,7,5,0,0,2,2,1,2
경기도,이천시,의료,여자,80-84세,8,6,0,0,3,3,0,1
경기도,이천시,의료,여자,85세이상,8,7,0,2,2,2,1,0
경기도,이천시,감경,남자,65세미만,10,9,1,0,4,2,2,0
경기도,이천시,감경,남자,65-69세,3,3,1,0,1,1,0,0
경기도,이천시,감경,남자,70-74세,13,12,1,1,5,4,1,0
경기도,이천시,감경,남자,75-79세,16,15,2,5,6,1,1,0
경기도,이천시,감경,남자,80-84세,11,10,0,0,7,3,0,1
경기도,이천시,감경,남자,85세이상,18,18,0,1,8,7,2,0
경기도,이천시,감경,여자,65세미만,4,4,0,0,3,1,0,0
경기도,이천시,감경,여자,65-69세,13,13,3,2,7,1,0,0
경기도,이천시,감경,여자,70-74세,30,23,2,1,13,5,2,5
경기도,이천시,감경,여자,75-79세,52,49,4,6,25,14,0,2
경기도,이천시,감경,여자,80-84세,89,82,7,9,39,25,2,3
경기도,이천시,감경,여자,85세이상,119,113,6,20,50,36,1,1
경기도,안성시,일반,남자,65세미만,61,37,4,5,18,10,0,10
경기도,안성시,일반,남자,65-69세,63,34,3,10,14,6,1,16
경기도,안성시,일반,남자,70-74세,120,90,5,20,44,20,1,9
경기도,안성시,일반,남자,75-79세,169,123,10,18,50,34,11,19
경기도,안성시,일반,남자,80-84세,164,120,4,16,55,38,7,20
경기도,안성시,일반,남자,85세이상,166,131,9,19,59,41,3,17
경기도,안성시,일반,여자,65세미만,48,34,7,6,8,12,1,7
경기도,안성시,일반,여자,65-69세,95,43,8,6,15,12,2,24
경기도,안성시,일반,여자,70-74세,173,97,15,13,37,24,8,36
경기도,안성시,일반,여자,75-79세,438,282,27,38,108,86,23,58
경기도,안성시,일반,여자,80-84세,551,411,39,76,145,128,23,49
경기도,안성시,일반,여자,85세이상,648,545,39,103,220,156,27,31
경기도,안성시,기초,남자,65세미만,51,31,8,2,10,10,1,10
경기도,안성시,기초,남자,65-69세,32,15,1,0,5,8,1,12
경기도,안성시,기초,남자,70-74세,33,17,3,1,3,8,2,7
경기도,안성시,기초,남자,75-79세,30,16,0,2,7,6,1,6
경기도,안성시,기초,남자,80-84세,24,14,0,3,4,6,1,5
경기도,안성시,기초,남자,85세이상,12,9,0,2,2,5,0,2
경기도,안성시,기초,여자,65세미만,30,21,1,4,9,7,0,6
경기도,안성시,기초,여자,65-69세,45,16,1,0,12,3,0,18
경기도,안성시,기초,여자,70-74세,78,31,1,6,10,13,1,26
경기도,안성시,기초,여자,75-79세,129,65,4,10,25,23,3,34
경기도,안성시,기초,여자,80-84세,130,84,9,10,25,35,5,23
경기도,안성시,기초,여자,85세이상,137,103,5,33,43,20,2,18
경기도,안성시,의료,남자,65세미만,1,0,0,0,0,0,0,0
경기도,안성시,의료,남자,65-69세,2,2,1,0,1,0,0,0
경기도,안성시,의료,남자,70-74세,0,0,0,0,0,0,0,0
경기도,안성시,의료,남자,75-79세,2,1,0,0,1,0,0,0
경기도,안성시,의료,남자,80-84세,3,0,0,0,0,0,0,1
경기도,안성시,의료,남자,85세이상,3,1,0,0,0,1,0,1
경기도,안성시,의료,여자,65세미만,2,2,1,0,0,1,0,0
경기도,안성시,의료,여자,65-69세,2,1,0,0,0,1,0,1
경기도,안성시,의료,여자,70-74세,1,1,0,0,0,1,0,0
경기도,안성시,의료,여자,75-79세,1,1,0,0,1,0,0,0
경기도,안성시,의료,여자,80-84세,7,4,0,0,0,3,1,1
경기도,안성시,의료,여자,85세이상,5,5,0,1,3,1,0,0
경기도,안성시,감경,남자,65세미만,18,16,2,4,6,4,0,1
경기도,안성시,감경,남자,65-69세,14,14,1,4,5,4,0,0
경기도,안성시,감경,남자,70-74세,9,8,1,1,5,1,0,0
경기도,안성시,감경,남자,75-79세,13,11,0,4,5,2,0,0
경기도,안성시,감경,남자,80-84세,23,22,2,6,6,6,2,0
경기도,안성시,감경,남자,85세이상,13,12,0,1,4,7,0,0
경기도,안성시,감경,여자,65세미만,6,4,2,0,1,1,0,1
경기도,안성시,감경,여자,65-69세,10,8,4,1,2,1,0,2
경기도,안성시,감경,여자,70-74세,27,24,3,1,12,8,0,0
경기도,안성시,감경,여자,75-79세,70,62,5,8,26,21,2,6
경기도,안성시,감경,여자,80-84세,85,83,3,17,37,21,5,0
경기도,안성시,감경,여자,85세이상,131,128,13,29,57,29,0,2
경기도,김포시,일반,남자,65세미만,66,41,6,5,20,8,2,7
경기도,김포시,일반,남자,65-69세,101,62,3,5,28,24,2,14
경기도,김포시,일반,남자,70-74세,132,72,1,11,27,27,6,16
경기도,김포시,일반,남자,75-79세,178,133,9,21,47,46,10,17
경기도,김포시,일반,남자,80-84세,192,139,3,20,67,42,7,18
경기도,김포시,일반,남자,85세이상,178,147,5,15,53,64,10,10
경기도,김포시,일반,여자,65세미만,61,36,5,3,15,10,3,11
경기도,김포시,일반,여자,65-69세,140,75,10,12,22,28,3,30
경기도,김포시,일반,여자,70-74세,251,144,13,16,48,58,9,42
경기도,김포시,일반,여자,75-79세,448,286,14,33,88,130,21,61
경기도,김포시,일반,여자,80-84세,599,412,13,51,148,171,29,80
경기도,김포시,일반,여자,85세이상,644,521,33,50,192,226,20,43
경기도,김포시,기초,남자,65세미만,30,19,2,1,6,10,0,7
경기도,김포시,기초,남자,65-69세,38,20,0,3,10,7,0,13
경기도,김포시,기초,남자,70-74세,29,17,2,1,7,6,1,7
경기도,김포시,기초,남자,75-79세,34,16,1,1,4,9,1,12
경기도,김포시,기초,남자,80-84세,19,16,1,5,4,5,1,3
경기도,김포시,기초,남자,85세이상,19,13,0,1,5,6,1,5
경기도,김포시,기초,여자,65세미만,17,11,1,2,4,4,0,3
경기도,김포시,기초,여자,65-69세,34,16,3,1,5,6,1,12
경기도,김포시,기초,여자,70-74세,62,31,2,3,8,18,0,16
경기도,김포시,기초,여자,75-79세,85,51,1,6,14,28,2,24
경기도,김포시,기초,여자,80-84세,99,72,5,6,20,39,2,18
경기도,김포시,기초,여자,85세이상,114,97,5,18,39,33,2,10
경기도,김포시,의료,남자,65세미만,0,0,0,0,0,0,0,0
경기도,김포시,의료,남자,65-69세,0,0,0,0,0,0,0,0
경기도,김포시,의료,남자,70-74세,1,1,0,0,1,0,0,0
경기도,김포시,의료,남자,75-79세,0,0,0,0,0,0,0,0
경기도,김포시,의료,남자,80-84세,2,1,0,0,1,0,0,1
경기도,김포시,의료,남자,85세이상,9,8,0,1,4,2,1,0
경기도,김포시,의료,여자,65세미만,0,0,0,0,0,0,0,0
경기도,김포시,의료,여자,65-69세,1,1,0,0,0,1,0,0
경기도,김포시,의료,여자,70-74세,3,2,0,1,1,0,0,1
경기도,김포시,의료,여자,75-79세,5,3,0,0,1,2,0,2
경기도,김포시,의료,여자,80-84세,10,9,0,1,4,3,1,0
경기도,김포시,의료,여자,85세이상,12,11,0,4,5,2,0,0
경기도,김포시,감경,남자,65세미만,12,10,2,1,5,2,0,0
경기도,김포시,감경,남자,65-69세,13,12,2,2,4,4,0,1
경기도,김포시,감경,남자,70-74세,15,14,1,2,7,3,1,0
경기도,김포시,감경,남자,75-79세,25,23,0,2,8,13,0,0
경기도,김포시,감경,남자,80-84세,15,14,0,1,7,5,1,0
경기도,김포시,감경,남자,85세이상,18,18,0,4,10,4,0,0
경기도,김포시,감경,여자,65세미만,12,12,2,1,5,4,0,0
경기도,김포시,감경,여자,65-69세,9,6,0,1,2,2,1,1
경기도,김포시,감경,여자,70-74세,32,30,2,4,6,17,1,0
경기도,김포시,감경,여자,75-79세,58,55,4,8,20,23,0,1
경기도,김포시,감경,여자,80-84세,73,65,5,15,22,19,4,4
경기도,김포시,감경,여자,85세이상,111,108,5,22,36,40,5,0
경기도,화성시,일반,남자,65세미만,120,64,14,6,25,17,2,22
경기도,화성시,일반,남자,65-69세,141,85,7,14,33,24,7,25
경기도,화성시,일반,남자,70-74세,226,127,12,13,48,42,12,30
경기도,화성시,일반,남자,75-79세,296,180,7,28,63,76,6,41
경기도,화성시,일반,남자,80-84세,261,172,15,25,62,59,11,36
경기도,화성시,일반,남자,85세이상,234,154,3,26,57,55,13,30
경기도,화성시,일반,여자,65세미만,100,62,12,7,21,17,5,20
경기도,화성시,일반,여자,65-69세,194,98,14,11,35,31,7,37
경기도,화성시,일반,여자,70-74세,475,253,21,31,84,104,13,77
경기도,화성시,일반,여자,75-79세,727,440,44,56,143,167,30,110
경기도,화성시,일반,여자,80-84세,957,653,44,100,229,240,40,134
경기도,화성시,일반,여자,85세이상,982,793,37,119,337,272,28,64
경기도,화성시,기초,남자,65세미만,82,49,7,7,16,18,1,16
경기도,화성시,기초,남자,65-69세,41,18,1,4,6,7,0,14
경기도,화성시,기초,남자,70-74세,46,29,1,4,11,12,1,10
경기도,화성시,기초,남자,75-79세,33,21,0,1,4,15,1,8
경기도,화성시,기초,남자,80-84세,34,21,0,1,10,7,3,9
경기도,화성시,기초,남자,85세이상,17,10,0,0,3,7,0,5
경기도,화성시,기초,여자,65세미만,31,25,4,8,7,5,1,3
경기도,화성시,기초,여자,65-69세,55,20,1,4,5,9,1,18
경기도,화성시,기초,여자,70-74세,89,33,3,1,12,16,1,27
경기도,화성시,기초,여자,75-79세,107,63,6,9,18,27,3,23
경기도,화성시,기초,여자,80-84세,139,91,6,13,25,42,5,26
경기도,화성시,기초,여자,85세이상,193,159,15,31,60,51,2,18
경기도,화성시,의료,남자,65세미만,2,1,0,0,0,0,1,1
경기도,화성시,의료,남자,65-69세,1,0,0,0,0,0,0,0
경기도,화성시,의료,남자,70-74세,1,1,0,0,1,0,0,0
경기도,화성시,의료,남자,75-79세,0,0,0,0,0,0,0,0
경기도,화성시,의료,남자,80-84세,4,3,0,0,1,2,0,0
경기도,화성시,의료,남자,85세이상,8,7,0,4,2,0,1,1
경기도,화성시,의료,여자,65세미만,0,0,0,0,0,0,0,0
경기도,화성시,의료,여자,65-69세,1,1,0,0,0,1,0,0
경기도,화성시,의료,여자,70-74세,1,0,0,0,0,0,0,0
경기도,화성시,의료,여자,75-79세,2,0,0,0,0,0,0,1
경기도,화성시,의료,여자,80-84세,13,10,0,1,7,1,1,2
경기도,화성시,의료,여자,85세이상,15,13,0,1,5,7,0,1
경기도,화성시,감경,남자,65세미만,23,21,4,4,7,6,0,0
경기도,화성시,감경,남자,65-69세,16,15,2,1,2,9,1,1
경기도,화성시,감경,남자,70-74세,27,27,1,4,12,8,2,0
경기도,화성시,감경,남자,75-79세,31,30,0,6,10,14,0,0
경기도,화성시,감경,남자,80-84세,28,26,1,2,12,10,1,0
경기도,화성시,감경,남자,85세이상,28,27,2,2,12,11,0,0
경기도,화성시,감경,여자,65세미만,6,6,1,0,2,3,0,0
경기도,화성시,감경,여자,65-69세,15,14,3,1,5,4,1,1
경기도,화성시,감경,여자,70-74세,58,47,4,6,15,18,4,4
경기도,화성시,감경,여자,75-79세,105,93,6,15,32,38,2,4
경기도,화성시,감경,여자,80-84세,156,140,5,14,65,52,4,2
경기도,화성시,감경,여자,85세이상,196,187,10,23,74,71,9,0
경기도,광주시,일반,남자,65세미만,75,49,8,9,25,7,0,12
경기도,광주시,일반,남자,65-69세,95,61,10,9,32,9,1,11
경기도,광주시,일반,남자,70-74세,137,85,4,15,39,25,2,22
경기도,광주시,일반,남자,75-79세,167,115,11,14,54,32,4,20
경기도,광주시,일반,남자,80-84세,178,136,9,21,63,36,7,11
경기도,광주시,일반,남자,85세이상,167,133,4,21,66,39,3,15
경기도,광주시,일반,여자,65세미만,85,54,12,10,23,8,1,12
경기도,광주시,일반,여자,65-69세,142,60,7,9,24,19,1,35
경기도,광주시,일반,여자,70-74세,262,131,11,20,47,47,6,54
경기도,광주시,일반,여자,75-79세,495,317,27,38,130,105,17,61
경기도,광주시,일반,여자,80-84세,535,399,20,63,183,127,6,50
경기도,광주시,일반,여자,85세이상,677,574,57,118,261,132,6,28
경기도,광주시,기초,남자,65세미만,36,23,5,1,11,5,1,8
경기도,광주시,기초,남자,65-69세,30,13,0,2,3,8,0,7
경기도,광주시,기초,남자,70-74세,23,7,1,0,2,3,1,7
경기도,광주시,기초,남자,75-79세,28,12,1,1,7,2,1,5
경기도,광주시,기초,남자,80-84세,19,13,0,2,7,4,0,1
경기도,광주시,기초,남자,85세이상,12,7,1,0,6,0,0,2
경기도,광주시,기초,여자,65세미만,15,7,0,1,3,3,0,4
경기도,광주시,기초,여자,65-69세,30,8,1,2,2,3,0,12
경기도,광주시,기초,여자,70-74세,55,24,5,2,7,9,1,7
경기도,광주시,기초,여자,75-79세,83,43,5,6,17,13,2,24
경기도,광주시,기초,여자,80-84세,84,50,3,10,23,14,0,20
경기도,광주시,기초,여자,85세이상,116,89,10,12,43,23,1,17
경기도,광주시,의료,남자,65세미만,0,0,0,0,0,0,0,0
경기도,광주시,의료,남자,65-69세,0,0,0,0,0,0,0,0
경기도,광주시,의료,남자,70-74세,1,1,0,1,0,0,0,0
경기도,광주시,의료,남자,75-79세,2,0,0,0,0,0,0,0
경기도,광주시,의료,남자,80-84세,5,5,0,1,3,1,0,0
경기도,광주시,의료,남자,85세이상,5,5,0,0,2,3,0,0
경기도,광주시,의료,여자,65세미만,0,0,0,0,0,0,0,0
경기도,광주시,의료,여자,65-69세,1,1,0,0,0,1,0,0
경기도,광주시,의료,여자,70-74세,3,0,0,0,0,0,0,0
경기도,광주시,의료,여자,75-79세,6,4,0,0,2,2,0,0
경기도,광주시,의료,여자,80-84세,8,6,0,2,3,1,0,1
경기도,광주시,의료,여자,85세이상,5,2,0,0,1,1,0,0
경기도,광주시,감경,남자,65세미만,21,18,2,2,9,5,0,1
경기도,광주시,감경,남자,65-69세,7,7,0,1,4,2,0,0
경기도,광주시,감경,남자,70-74세,15,14,0,3,8,3,0,0
경기도,광주시,감경,남자,75-79세,27,23,1,6,12,3,1,2
경기도,광주시,감경,남자,80-84세,15,15,1,3,8,3,0,0
경기도,광주시,감경,남자,85세이상,13,12,0,2,5,4,1,0
경기도,광주시,감경,여자,65세미만,11,11,1,0,6,4,0,0
경기도,광주시,감경,여자,65-69세,22,18,2,2,9,5,0,0
경기도,광주시,감경,여자,70-74세,42,39,5,9,18,7,0,2
경기도,광주시,감경,여자,75-79세,75,71,6,15,33,16,1,3
경기도,광주시,감경,여자,80-84세,89,86,12,18,32,21,3,1
경기도,광주시,감경,여자,85세이상,147,143,5,31,70,34,3,0
경기도,양주시,일반,남자,65세미만,65,32,2,5,11,12,2,19
경기도,양주시,일반,남자,65-69세,89,51,6,6,16,17,6,20
경기도,양주시,일반,남자,70-74세,147,91,6,9,30,37,9,24
경기도,양주시,일반,남자,75-79세,186,117,8,8,43,45,13,26
경기도,양주시,일반,남자,80-84세,152,104,7,8,39,36,14,24
경기도,양주시,일반,남자,85세이상,124,82,0,8,33,35,6,21
경기도,양주시,일반,여자,65세미만,52,24,2,1,14,6,1,15
경기도,양주시,일반,여자,65-69세,125,48,3,8,17,19,1,35
경기도,양주시,일반,여자,70-74세,271,127,11,8,54,44,10,59
경기도,양주시,일반,여자,75-79세,431,233,10,25,82,89,27,98
경기도,양주시,일반,여자,80-84세,467,312,14,40,108,115,35,66
경기도,양주시,일반,여자,85세이상,545,434,20,60,176,149,29,40
경기도,양주시,기초,남자,65세미만,64,43,6,5,16,14,2,8
경기도,양주시,기초,남자,65-69세,31,17,0,2,7,8,0,8
경기도,양주시,기초,남자,70-74세,41,22,0,2,5,12,3,12
경기도,양주시,기초,남자,75-79세,43,27,3,6,7,8,3,11
경기도,양주시,기초,남자,80-84세,26,17,1,0,2,11,3,4
경기도,양주시,기초,남자,85세이상,21,17,0,1,7,7,2,3
경기도,양주시,기초,여자,65세미만,26,18,4,1,8,3,2,5
경기도,양주시,기초,여자,65-69세,49,23,1,1,8,9,4,19
경기도,양주시,기초,여자,70-74세,75,33,3,5,17,7,1,27
경기도,양주시,기초,여자,75-79세,122,70,3,6,22,28,11,32
경기도,양주시,기초,여자,80-84세,139,82,2,11,35,24,10,40
경기도,양주시,기초,여자,85세이상,111,85,2,12,39,28,4,14
경기도,양주시,의료,남자,65세미만,0,0,0,0,0,0,0,0
경기도,양주시,의료,남자,65-69세,3,3,0,0,2,1,0,0
경기도,양주시,의료,남자,70-74세,1,1,0,0,0,1,0,0
경기도,양주시,의료,남자,75-79세,0,0,0,0,0,0,0,0
경기도,양주시,의료,남자,80-84세,4,1,0,1,0,0,0,0
